जूनागढ़_जिला,_hypernym,जिला,1
मूठदार,_modifies_noun,सामान,13
ध्यानाकर्षक,_modifies_noun,क्रिया,4
दुहना,_entailment,दबाना,31
दुनिया,_onto_nodes,सम्मान,3
न्याय,_onto_nodes,संगतता,438
कोकम,_attributes,खट्टा,63
मुफ्तखोर,_onto_nodes,समझौता,3
फूटना,_onto_nodes,विरक्ति,2
अगम्या,_onto_nodes,खाद्य_वस्तु,2
रोसो,_onto_nodes,पितृहीन,1
गंटम,_hypernym,पेन,25544
कक्षा_प्रबंध,_onto_nodes,अंधानुकरण,9
उच्छेदन,_hypernym,काम,1
खुबानी,_onto_nodes,अयोग्य,5
अहुत,_modifies_noun,यज्ञ,29497
सताईस,_modifies_noun,अवस्था,3
लूलापन,_hypernym,अवस्था,1
फड़कना,_hypernym,हिलना,664
महाजिह्व,_hypernym,राक्षस,2
तिब्बती,_modifies_noun,अवस्था,3
बाली,_hypernym,बंदर,75
बालपार्क,_onto_nodes,पितृहीन,1
अन्नकोष्ठ,_onto_nodes,पितृहीन,1
सिंहासन,_hypernym,वृत्त,971
ऊपर_से,_onto_nodes,ठेका,8
सधर्मी,_onto_nodes,विरोध,1
राग-विस्तार,_onto_nodes,अनायास,5
मुंड,_hypernym,राक्षस,1
अनमोल,_onto_nodes,भुक्तभोगी,1
संबंध,_onto_nodes,अंधानुकरण,9
झूठा,_onto_nodes,भुक्तभोगी,2
पंक्ति,_onto_nodes,प्रयत्नपूर्वक,3
मानसिक_असंतुलन,_hypernym,असंतुलन,2906
गनकेरुआ,_onto_nodes,आगत,1
शामिल_करना,_hypernym,काम_करना,1
बचाना,_onto_nodes,स्वपक्षीय,1
केंचुल,_hypernym,प्राकृतिक_वस्तु,3033
रामावत,_hypernym,शाखा,90
न्यायालय,_hypernym,सभा,23489
अंडी,_onto_nodes,मूर्ख,1
हड़कना,_onto_nodes,पियानो,2
ओरेगन,_hypernym,प्रदेश,7
तोक,_hypernym,पौराणिक_पुरुष,7
संदिग्ध_वर्तमान_काल,_onto_nodes,सामंजस्य,3
लिफाफा,_hypernym,पात्र,45
एकेश्वरवाद,_hypernym,वाद,47
अँटियाना,_hypernym,काम_करना,1
लाला,_onto_nodes,दिव्य_शक्ति,1
गुलमोहर,_hypernym,फूल,41
कोको,_meronym,ककाओ,23703
खाद्य_तेल,_onto_nodes,प्रवीण,360
आशुकवि,_hypernym,कवि,64
गुरिया,_onto_nodes,अप्रचलित,3
रील,_onto_nodes,मूर्ख,1
सुलेखन,_onto_nodes,अखाद्य_वस्तु,1
पालदार,_onto_nodes,समझौता,597
वसंतमारू,_onto_nodes,प्रयत्नपूर्वक,9
पाली,_hypernym,समय,16
सागू,_onto_nodes,अयोग्य,1
मध्यकाल,_onto_nodes,कचनार,2
उग्र,_onto_nodes,हारमोनियम,7
अनिष्ठ,_onto_nodes,भुक्तभोगी,2
खंडकाव्य,_onto_nodes,मूर्ख,1
जंड,_onto_nodes,अयोग्य,1
दुधारी,_onto_nodes,मूर्ख,102
घर,_hypernym,आवास,88
गोदी,_onto_nodes,मूर्ख,5
झाँवाँ,_onto_nodes,मूर्ख,1
हजामिन,_onto_nodes,व्यक्ति,9
अनैतिहासिक,_also_see,इतिहास,490
फ्लुनिट्राज़पेन,_onto_nodes,मूर्ख,10
महानायक,_hypernym,अगुआ,17631
भूसा,_onto_nodes,क्रिया,5
इसपरमूल,_hypernym,बूटी,68
सैंधव,_onto_nodes,दुश्चरित्रता,2
नियत_काल,_onto_nodes,कचनार,1
हरफारेवड़ी,_onto_nodes,क्रिया,4
चटकाना,_hypernym,भगाना,497
आंगिक,_hypernym,अनुभाव,13171
अमर,_also_see,मृत्यु,27315
काँटा,_hypernym,वनस्पति_भाग,102
पुंस्त्व,_hypernym,शक्ति,41
दशावतार,_hypernym,समुदाय,49
दशमिक_प्रणाली,_hypernym,प्रक्रिया,4
आमलासार,_hypernym,गंधक,52
दहकाना,_onto_nodes,स्वपक्षीय,1
पाँवचप्पी,_onto_nodes,अंधानुकरण,2
पलायनवाद,_hypernym,लगन,25869
सरसरी,_verb,काम_करना,1
जयंत,_hypernym,पौराणिक_पुरुष,1
प्रौढ़ा,_hypernym,महिला,31189
बड़ी_नौका,_onto_nodes,मूर्ख,1
पुंवत्सा,_onto_nodes,खाद्य_वस्तु,1
जलधारा,_hypernym,प्रवाह,18720
नरनारायण,_hypernym,व्यक्ति,21
उत्तरजीवी,_modifies_noun,जंतु,6
तर्पण,_onto_nodes,अंधानुकरण,1
जम्मूतवी,_hypernym,शहर,1
स्वाज़ी,_hypernym,निवासी,2
क्रिस्तपुराण,_hypernym,धर्म_ग्रंथ,262
वकवृत्ति,_hypernym,छल,509
कंकई,_hypernym,नदी,1
निर्वृक्षीकरण,_onto_nodes,अंधानुकरण,2
हरीकेन,_hypernym,लालटेन,8179
श्रवण,_onto_nodes,अंधानुकरण,1
उलझाना,_hypernym,काम_करना,1
दूरदर्शन_चैनल,_hypernym,मानव_कृति,4
गोकणी,_hypernym,लता,1
अहरा,_hypernym,आग,32
शोषित,_onto_nodes,खाद्य_वस्तु,2
पूँजीपति,_onto_nodes,खाद्य_वस्तु,1
अभिरामी,_onto_nodes,भुक्तभोगी,1
अरक्त,_modifies_noun,शरीर,178
निहालचा,_onto_nodes,मूर्ख,1
पज्झटिका,_hypernym,मात्रिक_छंद,8
अतिक्रमणकारी,_also_see,अतिक्रमण,30111
धूम_ऋषि,_onto_nodes,हारमोनियम,3
स्नान,_onto_nodes,अंधानुकरण,1
बीज,_onto_nodes,क्रिया,22928
मोहित,_also_see,मोह,283
पाँईबाग,_onto_nodes,स्पष्टीकरण,4
ढलवाँ,_modifies_noun,वस्तु,2
क़लाबाज़ी,_hypernym,शारीरिक_क्रिया,22
लसीकाभ,_modifies_noun,अंग,3307
चींटी,_hypernym,कीड़ा,1
सिपाही_बुलबुल,_onto_nodes,विटामिन,1
घुटना_टेकना,_derived_from,घुटना,3531
तार,_hypernym,समाचार,2952
क़ानूनन,_onto_nodes,जिम्मेदारी,1
चंद्रबाहु,_onto_nodes,हारमोनियम,1
अधिकार_रहित,_onto_nodes,भुक्तभोगी,1
बारहवाँ,_modifies_noun,क्रिया,3
चित्ती,_hypernym,धब्बा,51
प्रश्न,_hypernym,प्रश्न,286
सप्तपुरी,_meronym,अयोध्या,28
उड़प,_hypernym,गरुड़,28805
पितृरिष्ट,_hypernym,मुहूर्त,42
अशरा,_onto_nodes,कचनार,5
कबूची,_onto_nodes,हारमोनियम,1
जड़ी-बूटी,_hypernym,प्राकृतिक_वस्तु,15983
जीवन-मरण,_onto_nodes,अनायास,2
कक्षा,_hypernym,कमरा,882
भवबंधन,_onto_nodes,अपमान,27
चूषा,_onto_nodes,मूर्ख,1
वध्य,_also_see,हत्या,852
एंपरर,_onto_nodes,अप्रचलित,3
महापापी,_also_see,महापाप,10867
खंभा,_hypernym,आधार,164
विहीन,_onto_nodes,विरोध,2
हिमालयी,_also_see,हिमालय,6950
कहना,_onto_nodes,विरक्ति,70
कुंडलित,_onto_nodes,विरोध,2
ज्येष्ठा,_onto_nodes,कचनार,7
कुलेखी,_modifies_noun,व्यक्ति,3
रत्नाकर,_hypernym,खान,983
गोत्रीय,_modifies_noun,व्यक्ति,2
मातृकोशिका,_onto_nodes,योग्य,1
लख-पेड़ा,_onto_nodes,भुक्तभोगी,2
अबाली,_onto_nodes,विटामिन,1
प्राकृतिक_प्रक्रिया,_antonym,कृत्रिम_प्रक्रिया,1260
गरदुआ,_onto_nodes,उपस्थित,1
गणेशचतुर्थी,_onto_nodes,कचनार,1
पड़वी,_onto_nodes,आगत,1
साहब,_hypernym,शब्द,25
अभावी,_modifies_noun,क्रिया,3
बरात,_hypernym,समुदाय,15
लेखा,_onto_nodes,ईश्वर,753
आयकर_अधिकारी,_hypernym,अधिकारी,5
मंसा,_hypernym,शहर,2
सींचना,_onto_nodes,काम,1
प्राचीनता,_hypernym,अवस्था,23419
मुजफ्फरपुर_जिला,_onto_nodes,अप्रविष्ट,2
हरफा,_onto_nodes,मूर्ख,2
केसर,_onto_nodes,क्रिया,4
सुबाहु,_onto_nodes,हारमोनियम,1
सिनेगल,_onto_nodes,पितृहीन,2
शतभिषा,_onto_nodes,कचनार,5
मुआवज़े_की_माँग,_onto_nodes,अंधानुकरण,12
अवैधकारानिरोध,_hypernym,काम,6
मकता,_hypernym,कृति,10368
भयपूर्ण,_also_see,भय,27782
पामोज,_hypernym,कबूतर,10
चढ़ाना_,_hypernym,काम_करना,1
कुर्सी_सँभालना,_hypernym,सँभालना,362
पश्चिमी_चंपारण_जिला,_hypernym,जिला,1
उपेक्ष्य,_modifies_noun,व्यक्ति,24
कौवी,_onto_nodes,विटामिन,1
गोबरहा,_onto_nodes,समझौता,5
मिलनसारिता,_onto_nodes,अशिष्टता,1
गरुड़घंटा,_hypernym,घंटा,15388
उद्देश्य,_onto_nodes,प्रयत्नपूर्वक,143
क्षमाप्रार्थी,_onto_nodes,समझौता,2
टायर,_meronym,रबड़,47
लोहड़ा,_meronym,लोहा,5
असरा,_hypernym,धान,56
सुबह_होना,_hypernym,घटना,670
आलंब,_hypernym,भाग,4
तीर्णा,_onto_nodes,प्रयत्नपूर्वक,1
बलाक,_hypernym,पौराणिक_पुरुष,2
चापलूसी,_onto_nodes,अंधानुकरण,29
पिंगल,_onto_nodes,प्रयत्नपूर्वक,1
लिंग,_hypernym,वर्ग,4
सूडानी,_hypernym,निवासी,2
मालाबो,_onto_nodes,पितृहीन,1
भरना,_onto_nodes,काम,3
सुषमा,_hypernym,शोभा,844
अमामा,_hypernym,पगड़ी,2929
आहवनीय,_hypernym,आग,29313
संक्रांति,_hypernym,समय,9
गोलमुँहाँ,_onto_nodes,मूर्ख,1
अभिमंत्रित,_onto_nodes,भुक्तभोगी,1
असंहत,_onto_nodes,मूर्ख,331
पामर,_onto_nodes,अप्रचलित,4
जून,_hypernym,महीना,27
पातगोभी,_onto_nodes,प्रवीण,2
सोहन_पपड़ी,_hypernym,मिठाई,3
ऊपर,_onto_nodes,जिम्मेदारी,4
मछली,_onto_nodes,माता-पिता,30237
बारीक़,_onto_nodes,भुक्तभोगी,1
असवान,_onto_nodes,पितृहीन,1
जादूगर,_onto_nodes,खाद्य_वस्तु,1
उन्मूलनीय,_also_see,उन्मूलन,6
यज्ञ,_onto_nodes,अंधानुकरण,4
चरितार्थ,_modifies_noun,वस्तु,46
फलाना,_onto_nodes,अशुभ,3
थैचा,_onto_nodes,क्रिया,6
प्रवाहित,_onto_nodes,रिश्तेदार,73
उन्नीसवाँ,_also_see,उन्नीस,12694
कर्जदार,_onto_nodes,खाद्य_वस्तु,1
अपांग,_onto_nodes,योग्य,4
तीव्रता,_onto_nodes,लौह_भंडार,106
अभंजित,_onto_nodes,भुक्तभोगी,2
पिपौली,_onto_nodes,अप्रचलित,4
गद्यात्मक,_onto_nodes,भुक्तभोगी,1
अटलांटिक_महासागर,_hypernym,महासागर,262
पैतृक_संपत्ति,_hypernym,संपत्ति,12250
फौलादी,_modifies_noun,पदार्थ,166
आयोग,_hypernym,प्रशासनिक_इकाई,18
वर्णीय,_modifies_noun,वस्तु,1
लंघनीय,_modifies_noun,अवस्था,8
धृतराष्ट्र,_onto_nodes,पितृहीन,4
हृदय,_meronym,निलय,2085
चना,_onto_nodes,जन्मा,5
घुटाई,_hypernym,क्रिया,2
अघोषित,_onto_nodes,समझौता,2
मेघमाला,_onto_nodes,हारमोनियम,1
हक़दार,_hypernym,व्यक्ति,1
कष्ट_सहना,_hypernym,गुजरना,24324
स्वल्पत्रक,_onto_nodes,अयोग्य,11
शूटिंग,_onto_nodes,अनायास,10
मात्रा,_onto_nodes,प्रयत्नपूर्वक,1
तंबूरातोप,_hypernym,तोप,337
वृषांकज,_hypernym,डमरू,18563
पावदान,_hypernym,मानव_कृति,1
कर्मणा,_verb,काम_करना,2
उघटा,_onto_nodes,अंधानुकरण,2
उसमान,_onto_nodes,खाद्य_वस्तु,1
तिरानबे,_modifies_noun,क्रिया,5
आह्वय,_hypernym,काम,1
अमकरिया,_attributes,सूखा,962
खरवास,_onto_nodes,उपस्थित,1
नहर,_hypernym,जलमार्ग,612
यूऑन,_hypernym,मुद्रा,32
अनार्यता,_hypernym,भाव,4
पिनक,_hypernym,अवस्था,1
सचिव,_onto_nodes,खाद्य_वस्तु,1
विस्मरणीय,_onto_nodes,भुक्तभोगी,4
अभूमिज,_onto_nodes,विरोध,2
उनहत्तर,_modifies_noun,तत्त्व,4
फुटपाथी,_modifies_noun,वस्तु,3
उरूक्षय,_onto_nodes,हारमोनियम,1
अफ़ग़ानी,_hypernym,निवासी,5
साइप्रसी,_modifies_noun,क्रिया,3
मकरंद,_onto_nodes,प्रयत्नपूर्वक,1
सवस्त्र,_modifies_noun,क्रिया,35
बोत्सवाना,_onto_nodes,पितृहीन,1
पीसना,_hypernym,काम_करना,3
संघ,_meronym,प्रदेश,563
गुड़गाँव_शहर,_onto_nodes,अप्रविष्ट,2
एडवर्ड,_onto_nodes,अयोग्य,4
मीठा-बुखार,_onto_nodes,उपस्थित,1
चुरवाना,_onto_nodes,मुख्य_द्वार,1
कावर,_onto_nodes,मूर्ख,1
नौकराना,_hypernym,वेतन,1125
दुस्साहस,_hypernym,साहस,64
कदंब,_hypernym,सदाबहार_वृक्ष,101
राष्ट्रीयता,_hypernym,अवस्था,3
रहस्यपूर्ण,_antonym,रहस्यहीन,30346
अंताक्षरी,_hypernym,खेलकूद,31
सेसियम,_hypernym,रासायनिक_तत्व,1
ठुकराना,_onto_nodes,स्वपक्षीय,4
गडचिरोली,_onto_nodes,पितृहीन,1
चालाक,_modifies_noun,जंतु,8
मढ़ना,_onto_nodes,स्वपक्षीय,1
शेखी_मारते_हुए,_verb,काम_करना,1
तगसा,_meronym,काठ,1
लक्समबर्गी,_hypernym,भाषा,2
स्मरणीय,_modifies_noun,घटना,33
उँडलना,_onto_nodes,पियानो,20
तंबिया,_onto_nodes,मूर्ख,2
छियासठ,_modifies_noun,अवस्था,3
अक्षौहिणी,_hypernym,चतुरंगिणी,3798
रहना,_onto_nodes,विरक्ति,2
क्लच,_hypernym,यंत्र_भाग,14
जालीलेट,_onto_nodes,मूर्ख,1
विक्षेप,_hypernym,रोग,3
कोशपाल,_hypernym,रक्षक,77
विष्णु_मंदिर,_hypernym,देवालय,172
गुलामी,_hypernym,पराधीनता,13681
कंठशालूक,_onto_nodes,उपस्थित,3
पृष्ठभूमि,_hypernym,वस्तु-भाग,51
लहतोरा,_hypernym,पक्षी,1
श्यामपट्ट,_hypernym,सामान,672
पलायनवादी,_modifies_noun,क्रिया,4
खुजली,_hypernym,इच्छा,144
लैटिन,_modifies_noun,वस्तु,3
तरबहना,_meronym,धातु,3
विकिरणता,_hypernym,अवस्था,2
हताहत,_modifies_noun,जंतु,4
अच्छा,_antonym,बुरा,28233
चापलूसी_करना,_derived_from,चापलूसी,9356
कैस्पियन,_onto_nodes,फूहड़,19
वितरक,_verb,बेचना,51
श्वेतसारीय,_modifies_noun,खाद्य_वस्तु,88
पौर्णमास्य,_onto_nodes,कंपोस्त,2
कोमलांगिनी,_antonym,सुकुमार,2945
भारतीय_दूरसंचार_नियामक_प्राधिकरण,_hypernym,प्रबंधक,4621
टोकना,_onto_nodes,गतावधिक,4
ईथर,_hypernym,रसायन,8836
पाटनदार,_modifies_noun,वस्तु,6
नास्तिकतावाद,_antonym,आस्तिकतावाद,9255
होली,_hypernym,समूह,57
उत्तोलित,_onto_nodes,विरोध,3
असत्प्रतिग्राही,_onto_nodes,भुक्तभोगी,1
गंडस्थल,_hypernym,शारीरिक_भाग,1
पार्किन्सन_रोग,_onto_nodes,उपस्थित,1
लज्जाशीलता,_hypernym,मानसिक_अवस्था,1
हिरदावल,_onto_nodes,क्रिया,3
ऊपर,_verb,होना,1
गज,_onto_nodes,नामक,2
बालपार्क,_hypernym,खेल_मैदान,568
अवाक्संदेश,_hypernym,संदेश,158
अनवरत,_modifies_noun,वर्षा,510
अर्धसेतु,_onto_nodes,क्रिया,14
कमलकोश,_hypernym,वनस्पति_भाग,78
आदरणीया,_also_see,सम्मान,8
कवच,_onto_nodes,प्रयत्नपूर्वक,1
फांट,_onto_nodes,प्रयत्नपूर्वक,3
सेल,_hypernym,कमरा,20575
कोना,_onto_nodes,पितृहीन,3
आचरित,_hypernym,उपाय,1112
अनुध्यान,_onto_nodes,अपमान,86
मारण,_onto_nodes,अंधानुकरण,2
खंडपीठ,_onto_nodes,स्पष्टीकरण,1
बद्रीनाथ,_onto_nodes,पितृहीन,1
कूपमंडूक,_onto_nodes,घोटाला,8
कूच_बिहार_जिला,_onto_nodes,पितृहीन,1
सूखना,_onto_nodes,विरक्ति,19
दल,_onto_nodes,स्पष्टीकरण,1
उन्नयन,_onto_nodes,अनायास,1
उबलना,_entailment,तपना,795
डेवढ़ा,_hypernym,पहाड़ा,28972
शांत,_hypernym,पौराणिक_पुरुष,31272
मोसम्मी,_onto_nodes,प्रवीण,3
कर्कश,_onto_nodes,भुक्तभोगी,1
फाल,_onto_nodes,अंधानुकरण,2
काली_कमाई,_hypernym,कमाई,123
किराया,_hypernym,मूल्य,29288
भरौंट,_onto_nodes,आगत,1
वसुमती,_onto_nodes,अखाद्य_वस्तु,71
कफ,_hypernym,शारीरिक_द्रव,1
हेतु,_hypernym,घटना,20
लीतड़ा,_onto_nodes,मूर्ख,1
क्रूस,_hypernym,मानव_कृति,4
प्राणप्रतिष्ठा,_onto_nodes,मूर्ख,12
बुलंदशहर_जिला,_onto_nodes,पितृहीन,1
दिन,_onto_nodes,कचनार,1
सर्पिल,_modifies_noun,वस्तु,1
चुनवाना,_onto_nodes,मुख्य_द्वार,1
गरमाना,_onto_nodes,स्वपक्षीय,1
छहगुना,_onto_nodes,अशुभ,7
चिलियन,_also_see,चिली,830
कूल्हा,_hypernym,शारीरिक_भाग,1
तरब,_onto_nodes,मूर्ख,4
तिलक,_hypernym,पौधा,14
अमानतदार,_hypernym,व्यक्ति,3
निखर्वट,_onto_nodes,हारमोनियम,1
अखाड़ा,_hypernym,मंडली,109
दृष्टिभ्रम,_hypernym,भ्रम,18941
जल,_onto_nodes,अप्रचलित,7
अंजनी,_hypernym,महिला,3
उड़प,_hypernym,नृत्य,26409
उत्तरजीवी,_hypernym,व्यक्ति,1
वरेण्य,_hypernym,पौराणिक_पुरुष,1
हाथ_जोड़ना,_onto_nodes,स्वपक्षीय,2
गंजीफा,_hypernym,ताश,442
रक्तहंसा,_onto_nodes,मूर्ख,4
पूरियाकल्याण,_onto_nodes,प्रयत्नपूर्वक,1
निराश्रित,_modifies_noun,व्यक्ति,40
परिसंवाद,_hypernym,विचार-विमर्श,18081
पड़ना,_onto_nodes,पियानो,1
नोटबुक,_hypernym,मानव_कृति,170
जटा,_hypernym,जड़,2
प्रवासी,_onto_nodes,समझौता,2
चौका,_hypernym,रन,3691
सरेशाम,_onto_nodes,निष्ठावान,58
लोक_प्रथा,_onto_nodes,अपमान,22
हीनयान,_hypernym,सम्प्रदाय,3
महालक्ष्मी,_hypernym,लक्ष्मी,71
मोतीहारी,_onto_nodes,पितृहीन,2
मजबूरी,_hypernym,अवस्था,2
कुलाबा,_onto_nodes,मूर्ख,1
मंद,_modifies_noun,क्रिया,3
नाटिका,_hypernym,नाटक,2
शकटासुर,_hypernym,राक्षस,3
बगदाद,_hypernym,राजधानी,5
गुड़ंमा,_meronym,अंबिया,9949
बंधक,_onto_nodes,खाद्य_वस्तु,2
मार्जारीटोड़ी,_hypernym,रागिनी,2
वायुशूल,_onto_nodes,भाई,65
आचमन_करना,_hypernym,पीना,232
दुधमुँहा,_onto_nodes,भुक्तभोगी,4
विचारणीय,_onto_nodes,भुक्तभोगी,5
हाइड्रोजन,_onto_nodes,सभ्य,5
रुमण,_onto_nodes,हारमोनियम,1
अवसर,_hypernym,समय,1
जल_एवं_पर्यावरण_मंत्री,_hypernym,मंत्री,16
कुश्ती,_hypernym,प्रतियोगिता,171
बालखोरा,_hypernym,फोड़ा,20
कालाचोर,_hypernym,चोर,145
प्रभात,_onto_nodes,हारमोनियम,1
वीरसेन,_hypernym,राजा,3
सुरागाय,_hypernym,वन्य_पशु,14
अट्ठावन,_modifies_noun,अवस्था,3
होनी,_hypernym,घटना,31120
बाबा_गुरदित_सिंह,_onto_nodes,खाद्य_वस्तु,3
खंडा,_onto_nodes,मूर्ख,1
ऋष्य,_onto_nodes,दुश्चरित्रता,1
मराठी,_modifies_noun,साहित्य,8
घुमाव,_onto_nodes,असामंजस्यता,5
फ़्रांसीसी,_modifies_noun,तत्त्व,4
खड़ाऊँ,_onto_nodes,मूर्ख,43
लंगर,_hypernym,औजार,13
परदेदार,_modifies_noun,वस्तु,1
अवहरण,_hypernym,काम,1
दमचा,_onto_nodes,पितृहीन,2
बाफता,_hypernym,रेशमी_वस्त्र,795
संकर,_onto_nodes,अंधानुकरण,4
सस्ता,_also_see,भाव,31232
धीमा,_onto_nodes,विरोध,1
अंगीकृत,_onto_nodes,विरोध,2
टिक्का,_attributes,नमकीन,3
असंदिग्ध,_modifies_noun,काम,3
जन्मा,_modifies_noun,जीव,1
आरामदेह,_modifies_noun,वस्तु,3
साथरी,_onto_nodes,मूर्ख,2
दमस्कस,_onto_nodes,पितृहीन,1
मोसुल,_onto_nodes,पितृहीन,1
मध्यावधि,_onto_nodes,अंजीर,43
कूही,_onto_nodes,विटामिन,1
आयु,_hypernym,अवधि,1
अनायास,_verb,होना,1059
कूट,_onto_nodes,अशिष्टता,29358
गाजीपुर,_hypernym,शहर,2
मध्यकालीन,_modifies_noun,वस्तु,3
नीलमेह,_onto_nodes,उपस्थित,1
सवारी_पशु,_hypernym,पशु,5
टेलीविजन,_onto_nodes,स्पष्टीकरण,4
शस्त्रविद्या,_hypernym,निपुणता,51
मुट्ठीभर,_onto_nodes,कल्पना,1
सर्वोत्तम,_modifies_noun,तत्त्व,23
फूटना,_hypernym,क्रिया,1236
दलवाना,_hypernym,काम_कराना,6
बादशाही,_modifies_noun,अवस्था,1
करनाल_शहर,_onto_nodes,अप्रविष्ट,2
पतिव्रत,_onto_nodes,अशिष्टता,92
निरभिमानी,_onto_nodes,भुक्तभोगी,3
परमाणुबम,_hypernym,बम,238
अलब्धभूमिकत्व,_hypernym,अवस्था,1
सइहा_जिला,_hypernym,जिला,2
बक्खर,_hypernym,ख़मीर,5108
विजेता,_onto_nodes,स्पष्टीकरण,3
छँटना,_onto_nodes,विरक्ति,1
ध्रुपद,_meronym,अस्थाई,13465
सोलकढ़ी,_onto_nodes,मूर्ख,5
आहार्य्य,_onto_nodes,प्रयत्नपूर्वक,11
कटवाना,_onto_nodes,मुख्य_द्वार,1
अंधकार,_hypernym,अमूर्त_वस्तु,117
तगसा,_onto_nodes,मूर्ख,1
आबजोश,_attributes,लाल,121
यूरोपीय,_modifies_noun,अवस्था,3
ठहाका_लगाना,_hypernym,हँसना,5618
गोलियाना,_onto_nodes,फालसई,29
पामा,_onto_nodes,उपस्थित,1
उत्तर_चौबीस_परगना_जिला,_onto_nodes,पितृहीन,1
एडेनिन,_onto_nodes,क्रिया,2
जाना,_onto_nodes,पियानो,4
तबकगर,_onto_nodes,खाद्य_वस्तु,1
विधि,_hypernym,काम,6
कुकुर,_hypernym,क्षेत्र,13
अवदारक,_hypernym,पदार्थ,3
द्रवचालित,_also_see,तरल_पदार्थ,30802
चतरभंगा,_onto_nodes,समझौता,6
अर्बियम,_onto_nodes,सभ्य,1
दुराधन,_onto_nodes,हारमोनियम,1
जटामासी,_hypernym,वनस्पति,21
अपरावर्ती,_modifies_noun,व्यक्ति,1
टूटा_फूटा,_onto_nodes,भुक्तभोगी,1
बिलोनिया,_hypernym,शहर,1
महाप्राण,_hypernym,अक्षर,25
शिविर,_onto_nodes,पितृहीन,4
ककसी,_hypernym,मछली,1
सुप्रतिष्ठा,_hypernym,प्रतिष्ठा,25551
अविवाहिता,_onto_nodes,खाद्य_वस्तु,7
जन्म,_hypernym,प्राकृतिक_घटना,6
त्रिस्तनी,_hypernym,राक्षसी,3310
जोड़ी,_hypernym,समुदाय,2
वुड,_hypernym,संगीतकार,10257
नीलचक्र,_hypernym,चक्र,31234
औसना,_onto_nodes,एक,47
दुबारा,_verb,झपकना,10
इकाई,_onto_nodes,क्रिया,8
आंतरिक_यंत्रविन्यास,_onto_nodes,क्रिया,5
कुलफा,_onto_nodes,अप्रचलित,2
पालतू_सूअर,_onto_nodes,दुश्चरित्रता,1
अर्ति,_hypernym,वस्तु-भाग,2
ओष्ठ्य,_onto_nodes,समझौता,2
वाणिज्य_दूतावास,_onto_nodes,पितृहीन,17
मुद्रक,_onto_nodes,खाद्य_वस्तु,1
नौवीं,_onto_nodes,अपमान,1
जकड़न,_onto_nodes,अंधानुकरण,6
आशामुखी,_modifies_noun,जंतु,4
एकसींगी,_onto_nodes,विरोध,2
तैंतीसवाँ,_onto_nodes,स्वीकृति,4
मीनाक्षी,_onto_nodes,हारमोनियम,1
विभावसु,_hypernym,राक्षस,8
नरक,_onto_nodes,बड़ी_बहन,77
चीनी,_hypernym,निवासी,4
द्वियुग्मज,_onto_nodes,खाद्य_वस्तु,1
गरमा_गरम,_also_see,गर्म,835
अठहत्तर,_modifies_noun,अवस्था,3
तोतापरी,_hypernym,आम,1
पियानो,_hypernym,वाद्ययंत्र,22248
तुंदि,_hypernym,गंधर्व,14
वनस्पति_ऊतक,_hypernym,ऊतक,25
सुरुचि,_onto_nodes,अन्य,351
सिख_धर्म,_onto_nodes,सम्मान,2
परिशोधित,_onto_nodes,भुक्तभोगी,1
आगामी,_modifies_noun,क्रिया,8
रॉयल_स्पेशल,_onto_nodes,प्रवीण,4
घटता,_modifies_noun,अवस्था,3
कठपुतली_का_खेल,_hypernym,खेल,93
प्रदर्शित,_modifies_noun,वस्तु,2
चिर,_onto_nodes,मूर्ख,3
अप्रतिदेय,_onto_nodes,भुक्तभोगी,1
बैरंग,_modifies_noun,पत्र,30971
गोदाम,_hypernym,गोदाम,23462
मिलना-जुलना,_hypernym,भेंट_करना,8483
प्रतिभानु,_onto_nodes,हारमोनियम,1
अर्धसेतु,_hypernym,वस्तु-भाग,27
दानपात्र,_onto_nodes,मूर्ख,1
चार्जशीट,_onto_nodes,मूर्ख,1
जटामासी,_attributes,औषधीय,30
पचख़ाना,_onto_nodes,विरोध,2
ड्राफ्ट_कमेटी,_hypernym,समिति,14
स्थिर,_onto_nodes,भुक्तभोगी,2
बृहत्कीर्ति,_onto_nodes,हारमोनियम,1
हैबर,_hypernym,घोड़ा,1
पवित्र_स्थान,_onto_nodes,पितृहीन,2
मोर_पंख,_onto_nodes,क्रिया,2
जाजपुर,_onto_nodes,पितृहीन,1
सकर्मक_क्रिया,_onto_nodes,सामंजस्य,5738
खाताधारक,_onto_nodes,स्पष्टीकरण,2
वास्तुकार,_onto_nodes,खाद्य_वस्तु,2
तौलवाई,_hypernym,मजदूरी,105
अनंगीकरण,_hypernym,काम,1
आबी,_hypernym,अंगूर,429
घेरवाना,_onto_nodes,पियानो,3
चक्कर,_onto_nodes,भाई,7
दूसरा_गियर,_onto_nodes,मूर्ख,1
किधर,_verb,सघनता,21712
अग्निहोत्री,_onto_nodes,खाद्य_वस्तु,1
घुटना,_hypernym,जोड़,24294
गौटेमालाई,_modifies_noun,अवस्था,3
आशातीत,_modifies_noun,सफलता,1115
सुरसुराहट,_hypernym,अनुभूति,54
परोपकारी,_onto_nodes,व्यक्ति,5
मिश्रणीय,_modifies_noun,पदार्थ,19
अक्षरी,_hypernym,व्यक्ति,1
लगाना,_hypernym,पहनना,537
हिमावधाव,_hypernym,अवधाव,22351
घरचित्ता,_hypernym,साँप,2
